Measurement, 84.59, 22:14:45, 2017-08-17,
Measurement, 79.91, 22:14:35, 2017-08-17,
Measurement, 78.09, 22:14:24, 2017-08-17,
Measurement, 80.23, 22:14:14, 2017-08-17,
Measurement, 74.39, 22:14:03, 2017-08-17,
Measurement, 84.4, 22:13:53, 2017-08-17,
Measurement, 84.68, 22:13:43, 2017-08-17,
Measurement, 85.74, 22:13:32, 2017-08-17,
Measurement, 97.06, 22:13:22, 2017-08-17,
Measurement, 84.72, 22:13:11, 2017-08-17,
Measurement, 81.36, 22:13:01, 2017-08-17,
Measurement, 80.6, 22:12:50, 2017-08-17,
Measurement, 78.78, 22:12:40, 2017-08-17,
Measurement, 79.44, 22:12:29, 2017-08-17,
Measurement, 84.23, 22:12:19, 2017-08-17,
Measurement, 97.91, 22:12:08, 2017-08-17,
Measurement, 84.9, 22:11:58, 2017-08-17,
Measurement, 78.52, 22:11:47, 2017-08-17,
Measurement, 83.93, 22:11:37, 2017-08-17,
Measurement, 93.54, 22:11:26, 2017-08-17,
Measurement, 83.84, 22:11:16, 2017-08-17,
Measurement, 81.47, 22:11:06, 2017-08-17,
Measurement, 82.23, 22:10:55, 2017-08-17,
Measurement, 83.47, 22:10:45, 2017-08-17,
Measurement, 84.85, 22:10:34, 2017-08-17,
Measurement, 84.82, 22:10:24, 2017-08-17,
Measurement, 81.01, 22:10:13, 2017-08-17,
Measurement, 79.35, 22:10:03, 2017-08-17,
Measurement, 87.93, 22:09:52, 2017-08-17,
Measurement, 84.14, 22:09:42, 2017-08-17,
Measurement, 79.74, 22:09:31, 2017-08-17,
Measurement, 81.27, 22:09:21, 2017-08-17,
Measurement, 83.0, 22:09:11, 2017-08-17,
Measurement, 83.09, 22:09:00, 2017-08-17,
Measurement, 85.56, 22:08:50, 2017-08-17,
Measurement, 82.57, 22:08:39, 2017-08-17,
Measurement, 83.64, 22:08:29, 2017-08-17,
Measurement, 84.6, 22:08:18, 2017-08-17,
Measurement, 79.7, 22:08:08, 2017-08-17,
Measurement, 81.04, 22:07:57, 2017-08-17,
Measurement, 83.28, 22:07:47, 2017-08-17,
Measurement, 85.17, 22:07:37, 2017-08-17,
Measurement, 85.74, 22:07:26, 2017-08-17,
Measurement, 81.77, 22:07:16, 2017-08-17,
Measurement, 82.01, 22:07:05, 2017-08-17,
Measurement, 80.75, 22:06:55, 2017-08-17,
Measurement, 84.79, 22:06:44, 2017-08-17,
Measurement, 83.44, 22:06:34, 2017-08-17,
Measurement, 80.94, 22:06:23, 2017-08-17,
Measurement, 82.23, 22:06:13, 2017-08-17,
Measurement, 84.24, 22:06:03, 2017-08-17,
Measurement, 86.07, 22:05:52, 2017-08-17,
Measurement, 82.74, 22:05:42, 2017-08-17,
Measurement, 89.49, 22:05:31, 2017-08-17,
Measurement, 86.07, 22:05:21, 2017-08-17,
Measurement, 83.28, 22:05:10, 2017-08-17,
Measurement, 82.23, 22:05:00, 2017-08-17,
Measurement, 80.55, 22:04:49, 2017-08-17,
Measurement, 85.94, 22:04:39, 2017-08-17,
Measurement, 86.55, 22:04:28, 2017-08-17,
Measurement, 82.73, 22:04:18, 2017-08-17,
Measurement, 78.83, 22:04:08, 2017-08-17,
Measurement, 79.04, 22:03:57, 2017-08-17,
Measurement, 87.79, 22:03:47, 2017-08-17,
Measurement, 83.57, 22:03:36, 2017-08-17,
Measurement, 87.39, 22:03:26, 2017-08-17,
Measurement, 93.83, 22:03:15, 2017-08-17,
Measurement, 94.3, 22:03:05, 2017-08-17,
Measurement, 87.64, 22:02:54, 2017-08-17,
Measurement, 86.0, 22:02:44, 2017-08-17,
Measurement, 81.7, 22:02:34, 2017-08-17,
Measurement, 81.71, 22:02:23, 2017-08-17,
Measurement, 84.93, 22:02:13, 2017-08-17,
Measurement, 87.46, 22:02:02, 2017-08-17,
Measurement, 82.66, 22:01:52, 2017-08-17,
Measurement, 82.07, 22:01:41, 2017-08-17,
Measurement, 90.87, 22:01:31, 2017-08-17,
Measurement, 100.6, 22:01:20, 2017-08-17,
Measurement, 89.37, 22:01:10, 2017-08-17,
Measurement, 87.11, 22:01:00, 2017-08-17,
Measurement, 84.77, 22:00:49, 2017-08-17,
Measurement, 88.86, 22:00:39, 2017-08-17,
Measurement, 89.69, 22:00:28, 2017-08-17,
Measurement, 89.65, 22:00:18, 2017-08-17,
Measurement, 85.22, 22:00:07, 2017-08-17,
Measurement, 83.5, 21:59:57, 2017-08-17,
Measurement, 88.42, 21:59:47, 2017-08-17,
Measurement, 89.15, 21:59:36, 2017-08-17,
Measurement, 85.95, 21:59:26, 2017-08-17,
Measurement, 84.79, 21:59:15, 2017-08-17,
Measurement, 88.85, 21:59:05, 2017-08-17,
Measurement, 87.46, 21:58:54, 2017-08-17,
Measurement, 90.66, 21:58:44, 2017-08-17,
Measurement, 84.01, 21:58:34, 2017-08-17,
Measurement, 82.63, 21:58:23, 2017-08-17,
Measurement, 86.18, 21:58:13, 2017-08-17,
Measurement, 92.42, 21:58:02, 2017-08-17,
Measurement, 100.36, 21:57:52, 2017-08-17,
Measurement, 93.01, 21:57:41, 2017-08-17,
Measurement, 85.07, 21:57:31, 2017-08-17,
Measurement, 76.19, 21:57:20, 2017-08-17,
Measurement, 83.29, 21:57:10, 2017-08-17,
Measurement, 92.35, 21:57:00, 2017-08-17,
Measurement, 91.01, 21:56:49, 2017-08-17,
Measurement, 88.7, 21:56:39, 2017-08-17,
Measurement, 85.25, 21:56:28, 2017-08-17,
Measurement, 90.3, 21:56:18, 2017-08-17,
Measurement, 86.64, 21:56:07, 2017-08-17,
Measurement, 84.25, 21:55:57, 2017-08-17,
Measurement, 84.05, 21:55:47, 2017-08-17,
Measurement, 89.18, 21:55:36, 2017-08-17,
Measurement, 93.35, 21:55:26, 2017-08-17,
Measurement, 83.93, 21:55:15, 2017-08-17,
Measurement, 86.11, 21:55:05, 2017-08-17,
Measurement, 93.54, 21:54:54, 2017-08-17,
Measurement, 91.14, 21:54:44, 2017-08-17,
Measurement, 81.99, 21:54:33, 2017-08-17,
Measurement, 80.31, 21:54:23, 2017-08-17,
Measurement, 74.63, 21:54:13, 2017-08-17,
Measurement, 81.55, 21:54:02, 2017-08-17,
Measurement, 92.51, 21:53:52, 2017-08-17,
Measurement, 88.04, 21:53:41, 2017-08-17,
Measurement, 80.18, 21:53:31, 2017-08-17,
Measurement, 79.94, 21:53:21, 2017-08-17,
Measurement, 83.58, 21:53:10, 2017-08-17,
Measurement, 81.6, 21:53:00, 2017-08-17,
Measurement, 87.27, 21:52:49, 2017-08-17,
Measurement, 101.28, 21:52:39, 2017-08-17,
Measurement, 95.65, 21:52:28, 2017-08-17,
Measurement, 77.79, 21:52:18, 2017-08-17,
Measurement, 86.66, 21:52:07, 2017-08-17,
Measurement, 83.61, 21:51:57, 2017-08-17,
Measurement, 80.86, 21:51:46, 2017-08-17,
Measurement, 88.11, 21:51:36, 2017-08-17,
Measurement, 82.28, 21:51:26, 2017-08-17,
Measurement, 79.34, 21:51:15, 2017-08-17,
Measurement, 79.59, 21:51:05, 2017-08-17,
Measurement, 84.87, 21:50:54, 2017-08-17,
Measurement, 81.23, 21:50:44, 2017-08-17,
Measurement, 85.68, 21:50:34, 2017-08-17,
Measurement, 89.16, 21:50:23, 2017-08-17,
Measurement, 86.9, 21:50:13, 2017-08-17,
Measurement, 80.56, 21:50:02, 2017-08-17,
Measurement, 81.93, 21:49:52, 2017-08-17,
Measurement, 90.67, 21:49:41, 2017-08-17,
Measurement, 89.4, 21:49:31, 2017-08-17,
Measurement, 79.94, 21:49:21, 2017-08-17,
Measurement, 82.1, 21:49:10, 2017-08-17,
Measurement, 84.35, 21:49:00, 2017-08-17,
Measurement, 82.72, 21:48:49, 2017-08-17,
Measurement, 91.01, 21:48:39, 2017-08-17,
Measurement, 88.62, 21:48:28, 2017-08-17,
Measurement, 81.15, 21:48:18, 2017-08-17,
Measurement, 79.47, 21:48:07, 2017-08-17,
Measurement, 80.11, 21:47:57, 2017-08-17,
Measurement, 80.96, 21:47:47, 2017-08-17,
Measurement, 83.95, 21:47:36, 2017-08-17,
